text,label
"Forwarded from Neal Ausman, Galileo Mission Director

                                 GALILEO
                     MISSION DIRECTOR STATUS REPORT
                               POST-LAUNCH
                           April 16 - 22, 1993


SPACECRAFT

1.  On April 19, cruise science Memory Readouts (MROs) were performed for the
Extreme Ultraviolet Spectrometer (EUV), Dust Detector (DDS), and Magnetometer
(MAG) instruments.  Preliminary analysis indicates the data was received
properly.

2.  On April 19, a Command Detector Unit Signal-to-Noise Ratio (CDUSNR) test
and a Radio Frequency Subsystem Automatic Gain Control (RFSAGC) test were
performed using the LGA-1 (Low Gain Antenna #1) over DSS-63 (Madrid 70 meter
antenna) and DSS-61 (Madrid 34 meter antenna), respectively.  Data analysis
is in process.  These tests are periodically performed to provide detailed
information relative to the telecom command hardware integrity.

3.  On April 19, a NO-OP command was sent to reset the command loss timer to
264 hours, its planned value during this mission phase.

4.  On April 21, the first of two suppressed carrier/DSN (Deep Space Network)
advanced receiver characterization tests was performed over DSS-14 (Goldstone
70 meter antenna).  The spacecraft modulation index was varied from 43 degrees
to 90 degrees for a range of ground receiver bandwidth settings.

5.  The AC bus imbalance measurement has not exhibited significant change
(greater than 25 DN) throughout this period but the DC bus imbalance
measurement has.  The AC measurement reads 20 DN (4.5 volts).  The DC
measurement has ranged from 43 DN (4.6 volts) to 138 DN (16.2 volts) and
currently reads 138 DN (16.2 volts).  These measurements are consistent with
the model developed by the AC/DC special anomaly team.

6.  The Spacecraft status as of April 22, 1993, is as follows:

       a)  System Power Margin -  68 watts
       b)  Spin Configuration - Dual-Spin
       c)  Spin Rate/Sensor - 3.15rpm/Star Scanner
       d)  Spacecraft Attitude is approximately 21 degrees
           off-sun (lagging) and 5 degrees off-earth (leading)
       e)  Downlink telemetry rate/antenna- 40bps(coded)/LGA-1
       f)  General Thermal Control - all temperatures within
           acceptable range
       g)  RPM Tank Pressures - all within acceptable range
       h)  Orbiter Science- Instruments powered on are the PWS,
           EUV, UVS, EPD, MAG, HIC, and DDS
       i)  Probe/RRH - powered off, temperatures within
           acceptable range
       j)  CMD Loss Timer Setting - 264 hours
           Time To Initiation - 184 hours


TRAJECTORY

     As of noon Thursday, April 22, 1993, the Galileo Spacecraft trajectory
status was as follows:

	Distance from Earth         169,747,800 km (1.14 AU)
	Distance from Sun           286,967,900 km (1.92 AU)
	Heliocentric Speed          91,200 km per hour
	Distance from Jupiter       532,735,900 km
	Round Trip Light Time       18 minutes, 58 seconds


SPECIAL TOPIC",2
"

Dennis, I have worked on or written proposals worth tens of millions
of $$. Customers included government (including NASA), for profit and
non-profit companies. All expected a wrap (usually called a fee). Much
of the work involved allocating and costing the work of subcontractors.
The subcontractors where universities, for-profits, non-profits, and
even some of the NASA Centers for the Commercialization of Space. ALL
charged fees as part of the work. Down the street is one of the NASA
commercialization centers; they charge a fee.

Now, I'm sure your a competent engineer Dennis, but you clearly lack
experience in several areas. Your posts show that you don't understand
the importance of integration in large projects. You also show a lack
of understanding of costing efforts as shown by your belief that it
is reasonable to charge incremental costs for everything. This isn't
a flame, jsut a statement.

Your employer DOES charge a fee. You may not see it but you do.



Well there you are Dennis. As I said, they simply include the fee in
their overhead. Many seoparate the fee since the fee structure can
change depending on the customer.


Integration, Dennis, isn't overhead.


Dennis, Reston has been the only NASA agency working to reduce costs. When
WP 02 was hemoraging out a billion $$, the centers you love so much where
doing their best to cover it up and ignore the problem. Reston was the
only place you would find people actually interested in solving the
problems and building a station.


When you have a bit more experience Dennis, you will realize that
integration isn't overhead. It is the single most important part
of a successful large scale effort.


The story you refer to said that some NASA people blamed it on
Congress. Suprise suprise. The fact remains that it is the centers
you support so much who covered up the overheads and wouldn't address
the problems until the press published the story.

Are you saying the Reston managers where wrong to get NASA to address
the overruns? You approve of what the centers did to cover up the overruns?


You should know Dennis that NASA doesn't include transport costs for
resuply. That comes from the Shuttle budget. What they where saying
is that operational costs could be cut in half plus transport.


I do hope you can find the time to tell us just why it was wrong of
Reston to ask that the problems with WP 02 be addressed.

  Allen
",2
"On the Lindros ""trade"":  Like Ottawa would be stupid enough to get
Lindros.  Why do you think Quebec traded him?  Lindros would go on
personal strike again...maybe I should talk to Ottawa mgmt. about
arranging such a trade....  ;-)

On that xenophobe:  Thankfully nobody agreed with him publicly.  Maybe we
should look at baseball, the supposed ""American"" pasttime (sp?).  Look at
all the damn Latin Americans playing there!  They should all be deported! 
They aren't American!  (add sarcasm to taste)

To Roger:  Wow, for once we agree.  I hope this isn't a sign of things to
come.... I'll become a ranting lunatic who talks about nothing but the
Leafs being the best in the Campbell.  ;-)

On the Rangers:  I told someone that nothing that happened in the Patrick
would surprise me anymore.  I lied.  How the hell can a team go into
Washington, earn a shutout, then come back home and lose to pitiful
Hartford?  The absolute *pinnacle* of mediocrity.  I can't stand it.
From what I've read, the goalie is to blame this time, as Beezer played
pretty poorly.  Smith is talking about calling up Corey Hirsch from
Binghamton, everybody is pointing fingers... this is definitely not the
same team which wanted to prove itself in Washington.  *Now* nothing that
happens in the Patrick will surprise me.  (Yeah, right... ;-)



--
    Keith Keller				LET'S GO RANGERS!!!!!
						LET'S GO QUAKERS!!!!!
	kkeller@mail.sas.upenn.edu		IVY LEAGUE CHAMPS!!!!",1
"
: Mr Connor's assertion that ""more complex"" == later in paleontology
: is simply incorrect.  Many lineages are known in which whole
: structures are lost -- for example, snakes have lost their legs.
: Cave fish have lost their eyes.  Some species have almost completely
: lost their males.  Kiwis are descended from birds with functional
: wings.

Joel,

The statements I made were illustrative of the inescapably
anthrpomorphic quality of any desciption of an evolutionary process.
There is no way evolution can be described or explained in terms other
than teleological, that is my whole point. Even those who have reason
to believe they understand evolution (biologists for instance) tend to
personify nature and I can't help but wonder if it's because of the
limits of the language or the nature of nature.",0
"
I too think that Joseph has had a GREAT year and should be considered for the
Vezina.  I think Barrasso and Joseph should be the two strongest candidates
this year.  I don't believe ALL of the hype that Roy, Belfour and now Potvin
receive for their goaltending.  I do think that they are great in the nets,
but I would rather have Curtis, Tommy or Fuhr in the nets during this years
playoffs.  The big name tenders always seem to have a strong defense in front
of them and the goaltenders get the most credit.  I would rather face 25 shots
a game, than have to rely on Joseph saving 35, but if the goalie is going to
face 35 shots, I would rather have Joseph or Barrasso facing them.

-Jay

ps Go Quebec!!!  And I know that McLean and several others should be mentioned
as candidates for this years Vezina, but I am partial to Joseph and Barrasso
this season.
",1
"
  More info please.  I'm not well exposed to these ideas.

/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\ 

Bob Beauchaine bobbe@vice.ICO.TEK.COM 

They said that Queens could stay, they blew the Bronx away,
and sank Manhattan out at sea.",0
"
Craig-

I thought it was derived from a Greek acronym.  My Greek isn't up to much, but
it goes something like this:

	Jesus Christ, God => Iesus CHristos, THeos => Ichthos

which is the Greek for ""fish"" (as in, eg ""ichthysaurus"").

Apologies for my dreadful Greek!  Perhaps someone will correct it.

By the way, what does your sig mean?",0
"Perhaps it's prophetic that the week ""Where are they now?"" appears and
I can claim to be a still-active old-timer, my news software gets bit
rot and ships outgoing articles into a deep hole somewhere...  Anyway,
here's a repost:


These days you don't have to fall far behind... Last Monday
(admittedly after a long weekend, but...) I had 800+ messages just in
those few days.  Aside from a hiatus while changing jobs last Fall
I've been here since 1990.


Hell, Norway?  The rubber room at the funny farm?  Seminary?  It is
not given to us to know...",0
"

	""So after 1000 years of sightseeing and roaming around its 
	ok to come back, kill Palastinians, and get their land back, 
	right?""

Yes, that's casual antisemitism.    I can think of plenty of ways
to criticize Israeli policy without insulting Jews or Jewish history.

Can't you?",0
"
   Nick Haines sez;
   >(given that I've heard the Shuttle software rated as Level 5 in
   >maturity, I strongly doubt that this [having lots of bugs] is the case).

   Level 5?  Out of how many?  What are the different levels?  I've never
   heard of this rating system.  Anyone care to clue me in?

This is a rating system used by ARPA and other organisations to
measure the maturity of a `software process' i.e. the entire process
by which software gets designed, written, tested, delivered, supported
etc.

See `Managing the Software Process', by Watts S. Humphrey, Addison
Wesley 1989. An excellent software engineering text. The 5 levels of
software process maturity are:

1. Initial
2. Repeatable
3. Defined
4. Managed
5. Optimizing

The levels are approximately characterized as follows:

1. no statistically software process control. Have no statistical
   basis for estimating how large software will be, how long it will
   take to produce, how expensive it will be, or how reliable it will
   be.  Most software production is at this level.

2. stable process with statistical controls, rigorous project
   management; having done something once, can do it again. Projects
   are planned in detail, and there is software configuration
   management and quality assurance.

3. The process is defined and understood, implementation is
   consistent. This includes things like software inspection, a
   rigorous software testing framework, more configuration management,
   and typically a `software engineering process group' within the
   project.

4. Statistical information on the software is systematically gathered
   and analysed, and the process is controlled on the basis of this
   information. Software quality is measured and has goals.

5. Defects are prevented, the process is automated, software contracts
   are effective and certified.",2
